序號,圖號,編號,DGNID,UFID,97X座標,97Y座標,型式,所在地區
15180,3664B,1,3664,2679,299789.903,2782136.968,地下式消防栓,台北市北投區秀山里
15181,3664B,120,3664,4797,299808.033,2782167.645,地下式消防栓,台北市北投區秀山里
15182,3664B,121,3664,4812,299799.566,2782168.827,地下式消防栓,台北市北投區秀山里
15183,3664B,13,3664,760,299722.512,2782041.674,地下式消防栓,台北市北投區秀山里
15184,3664B,14,3664,2589,299740.023,2782141.293,地下式消防栓,台北市北投區秀山里
15185,3664B,16,3664,1705,299914.511,2782083.251,地下式消防栓,台北市北投區秀山里
15186,3664B,17,3664,3943,299718.399,2782109.633,地下式消防栓,台北市北投區秀山里
15187,3664B,20,3664,2436,299844.158,2782078.406,地下式消防栓,台北市北投區秀山里
15188,3664B,22,3664,3037,299773.233,2782099.681,地下式消防栓,台北市北投區秀山里
15189,3664B,26,3664,1387,299832.627,2781966.606,地下式消防栓,台北市北投區秀山里
15190,3664B,27,3664,2301,299882.149,2781989.724,地下式消防栓,台北市北投區秀山里
15191,3664B,28,3664,3764,299808.02,2782030.196,地下式消防栓,台北市北投區秀山里
15192,3664B,36,3664,1777,299723.091,2782072.531,地下式消防栓,台北市北投區秀山里
15193,3664B,37,3664,4399,299842.567,2782168.771,地下式消防栓,台北市北投區秀山里
15194,3664B,4,3664,1628,299706.833,2782003.88,地上式消防栓,台北市北投區秀山里
15195,3664B,5,3664,600,299906.264,2782049.285,地下式消防栓,台北市北投區秀山里
15196,3664B,6,3664,3387,299941.056,2782015.272,地下式消防栓,台北市北投區秀山里
15197,3664B,8,3664,2751,299764.15,2782004.605,地下式消防栓,台北市北投區秀山里
15198,3664B,9,3664,1122,299796.582,2782062.572,地下式消防栓,台北市北投區秀山里
15199,3764C,11,3764,809,300039.615,2782026.742,地下式消防栓,台北市北投區秀山里
15200,3764C,13,3764,1614,300091.886,2782117.838,地下式消防栓,台北市北投區秀山里
15201,3764C,16,3764,1120,300022.43,2782064.715,地下式消防栓,台北市北投區秀山里
15202,3764C,4,3764,874,300075.145,2782092.063,地下式消防栓,台北市北投區秀山里
15203,3764C,7,3764,1232,300005.462,2781927.204,地下式消防栓,台北市北投區秀山里
15204,3764C,8,3764,1041,300072.417,2781903.13,地下式消防栓,台北市北投區秀山里
15205,3760B,10,3760,6669,300733.514,2779595.737,地下式消防栓,台北市北投區奇岩里
15206,3760B,24,3760,3234,300780.782,2779795.933,地下式消防栓,台北市北投區奇岩里
15207,3761B,19,3761,2411,300795.346,2780166.086,地下式消防栓,台北市北投區奇岩里
15208,3860A,1,3860,4880,301287.41,2779883.772,地下式消防栓,台北市北投區奇岩里
15209,3860A,11,3860,5844,301283.421,2779986.997,地下式消防栓,台北市北投區奇岩里
15210,3860A,113,3860,15898,301438.844,2779862.217,地下式消防栓,台北市北投區奇岩里
15211,3860A,114,3860,16134,301254.716,2779805.458,地下式消防栓,台北市北投區奇岩里
15212,3860A,12,3860,3525,301513.453,2779817.086,地下式消防栓,台北市北投區奇岩里
15213,3860A,13,3860,43,301414.076,2779922.099,地下式消防栓,台北市北投區奇岩里
15214,3860A,14,3860,3196,301439.358,2780029.636,地下式消防栓,台北市北投區奇岩里
15215,3860A,15,3860,6574,301322.655,2779910.483,地下式消防栓,台北市北投區奇岩里
15216,3860A,2,3860,1636,301449.578,2779809.907,地下式消防栓,台北市北投區奇岩里
15217,3860A,20,3860,5481,301330.366,2779835.578,地下式消防栓,台北市北投區奇岩里
15218,3860A,21,3860,5969,301278.97,2779851.578,地下式消防栓,台北市北投區奇岩里
15219,3860A,23,3860,4784,301353.616,2779872.033,地下式消防栓,台北市北投區奇岩里
15220,3860A,24,3860,3968,301331.646,2780039.506,地下式消防栓,台北市北投區奇岩里
15221,3860A,25,3860,5142,301390.68,2779841.756,地下式消防栓,台北市北投區奇岩里
15222,3860A,26,3860,2807,301368.399,2779991.298,地下式消防栓,台北市北投區奇岩里
15223,3860A,27,3860,5717,301342.147,2780081.82,地下式消防栓,台北市北投區奇岩里
15224,3860A,28,3860,5651,301497.247,2779884.415,地下式消防栓,台北市北投區奇岩里
15225,3860A,29,3860,6319,301372.955,2780020.907,地下式消防栓,台北市北投區奇岩里
15226,3860A,3,3860,5621,301319.156,2779831.492,地下式消防栓,台北市北投區奇岩里
15227,3860A,30,3860,2151,301221.856,2779891.744,地下式消防栓,台北市北投區奇岩里
15228,3860A,4,3860,3686,301486.003,2779850.083,地下式消防栓,台北市北投區奇岩里
15229,3860A,5,3860,3275,301526.004,2780059.099,地下式消防栓,台北市北投區奇岩里
15230,3860A,6,3860,3000,301266.364,2779898.604,地下式消防栓,台北市北投區奇岩里
15231,3860A,7,3860,5744,301282.139,2779948.271,地下式消防栓,台北市北投區奇岩里
15232,3860A,8,3860,2361,301373.443,2779800.458,地下式消防栓,台北市北投區奇岩里
15233,3860A,9,3860,1523,301225.713,2779991.689,地下式消防栓,台北市北投區奇岩里
15234,3860B,1,3860,4724,301370.05,2779758.001,地下式消防栓,台北市北投區奇岩里
15235,3860B,10,3860,6581,301482.459,2779768.092,地下式消防栓,台北市北投區奇岩里
15236,3860B,11,3860,3570,301249.874,2779780.687,地下式消防栓,台北市北投區奇岩里
15237,3860B,12,3860,1856,301306.151,2779791.021,地下式消防栓,台北市北投區奇岩里
15238,3860B,13,3860,1346,301283.681,2779735.916,地下式消防栓,台北市北投區奇岩里
15239,3860B,3,3860,1619,301313.408,2779711.609,地下式消防栓,台北市北投區奇岩里
15240,3860B,4,3860,1404,301208.868,2779787.832,地下式消防栓,台北市北投區奇岩里
15241,3860B,6,3860,3906,301371.958,2779757.697,地下式消防栓,台北市北投區奇岩里
15242,3860B,7,3860,3902,301314.563,2779752.049,地下式消防栓,台北市北投區奇岩里
15243,3860B,8,3860,591,301213.475,2779715.716,地下式消防栓,台北市北投區奇岩里
15244,3860B,9,3860,2628,301448.489,2779772.819,地下式消防栓,台北市北投區奇岩里
15245,3860C,1,3860,6511,300801.175,2779633.128,地下式消防栓,台北市北投區奇岩里
15246,3860C,10,3860,5163,301105.361,2779626.69,地下式消防栓,台北市北投區奇岩里
15247,3860C,107,3860,15339,300858.664,2779579.82,地下式消防栓,台北市北投區奇岩里
15248,3860C,12,3860,1058,300921.152,2779777.31,地下式消防栓,台北市北投區奇岩里
15249,3860C,13,3860,5200,301195.935,2779745.326,地下式消防栓,台北市北投區奇岩里
15250,3860C,18,3860,1837,300828.446,2779695.454,地下式消防栓,台北市北投區奇岩里
15251,3860C,2,3860,904,300867.068,2779772.909,地下式消防栓,台北市北投區奇岩里
15252,3860C,20,3860,444,300988.502,2779751.119,地上式消防栓,台北市北投區奇岩里
15253,3860C,21,3860,933,301047.427,2779654.296,地下式消防栓,台北市北投區奇岩里
15254,3860C,22,3860,4087,300946.409,2779712.652,地下式消防栓,台北市北投區奇岩里
15255,3860C,23,3860,4333,301081.155,2779715.843,地下式消防栓,台北市北投區奇岩里
15256,3860C,24,3860,4324,300983.046,2779643.437,地下式消防栓,台北市北投區奇岩里
15257,3860C,3,3860,2294,301074.917,2779786.89,地下式消防栓,台北市北投區奇岩里
15258,3860C,4,3860,698,300890.132,2779502.885,地下式消防栓,台北市北投區奇岩里
15259,3860C,5,3860,5735,301017.707,2779579.137,地下式消防栓,台北市北投區奇岩里
15260,3860C,7,3860,3557,301198.818,2779658.424,地下式消防栓,台北市北投區奇岩里
15261,3860C,8,3860,6407,301038,2779753.411,地下式消防栓,台北市北投區奇岩里
15262,3860C,9,3860,5628,300928.344,2779547.1,地下式消防栓,台北市北投區奇岩里
15263,3860D,1,3860,1606,300853.5,2779851.902,地下式消防栓,台北市北投區奇岩里
15264,3860D,10,3860,12,301025.697,2780042.971,地下式消防栓,台北市北投區奇岩里
15265,3860D,104,3860,15817,301164.667,2779996.35,地上式消防栓,台北市北投區奇岩里
15266,3860D,105,3860,15899,301100.505,2779974.776,地上式消防栓,台北市北投區奇岩里
15267,3860D,106,3860,15937,301183.665,2779993.499,地下式消防栓,台北市北投區奇岩里
15268,3860D,11,3860,5757,300847.042,2779908.326,地上式消防栓,台北市北投區奇岩里
15269,3860D,12,3860,655,300823.12,2780085.964,地下式消防栓,台北市北投區奇岩里
15270,3860D,13,3860,3176,301158.758,2779840.113,地下式消防栓,台北市北投區奇岩里
15271,3860D,14,3860,705,300915.285,2779965.426,地上式消防栓,台北市北投區奇岩里
15272,3860D,15,3860,5230,300904.461,2780008.862,地上式消防栓,台北市北投區奇岩里
15273,3860D,16,3860,5373,300934.917,2779855.361,地上式消防栓,台北市北投區奇岩里
15274,3860D,18,3860,489,301152.143,2780073.542,地下式消防栓,台北市北投區奇岩里
15275,3860D,20,3860,1951,300995.497,2780088.368,地下式消防栓,台北市北投區奇岩里
15276,3860D,21,3860,470,300898.77,2780086.707,地下式消防栓,台北市北投區奇岩里
15277,3860D,22,3860,4765,300831.954,2779988.836,地下式消防栓,台北市北投區奇岩里
15278,3860D,3,3860,2449,301048.83,2779987.279,地下式消防栓,台北市北投區奇岩里
15279,3860D,4,3860,2,301007.518,2779906.88,地下式消防栓,台北市北投區奇岩里
15280,3860D,6,3860,3593,300988.584,2780013.174,地下式消防栓,台北市北投區奇岩里
15281,3860D,8,3860,2808,301012.402,2779951.923,地上式消防栓,台北市北投區奇岩里
15282,3861B,1,3861,1465,301243.369,2780121.631,地下式消防栓,台北市北投區奇岩里
15283,3861C,10,3861,4014,301069.4,2780154.088,地下式消防栓,台北市北投區奇岩里
15284,3861C,11,3861,4897,300837.474,2780279.918,地下式消防栓,台北市北投區奇岩里
15285,3861C,110,3861,5593,301119.149,2780285.431,地下式消防栓,台北市北投區奇岩里
15286,3861C,12,3861,864,300954.945,2780290.508,地下式消防栓,台北市北投區奇岩里
15287,3861C,14,3861,3528,300843.735,2780212.894,地下式消防栓,台北市北投區奇岩里
15288,3861C,15,3861,80,301000.629,2780253.165,地下式消防栓,台北市北投區奇岩里
15289,3861C,16,3861,5268,300994.504,2780375.898,地下式消防栓,台北市北投區奇岩里
15290,3861C,17,3861,1820,300944.992,2780121.095,地下式消防栓,台北市北投區奇岩里
15291,3861C,18,3861,5026,300934.872,2780183.266,地下式消防栓,台北市北投區奇岩里
15292,3861C,19,3861,3600,300921.288,2780205.581,地下式消防栓,台北市北投區奇岩里
15293,3861C,2,3861,1503,301003.801,2780144.489,地下式消防栓,台北市北投區奇岩里
15294,3861C,21,3861,1776,301036.3,2780302.421,地下式消防栓,台北市北投區奇岩里
15295,3861C,22,3861,985,300959.479,2780218.479,地下式消防栓,台北市北投區奇岩里
15296,3861C,23,3861,5384,301025.173,2780140.443,地下式消防栓,台北市北投區奇岩里
15297,3861C,24,3861,1325,301041.564,2780173.108,地下式消防栓,台北市北投區奇岩里
15298,3861C,27,3861,2174,300863.898,2780138.752,地上式消防栓,台北市北投區奇岩里
15299,3861C,28,3861,1496,300885.658,2780247.055,地下式消防栓,台北市北投區奇岩里
15300,3861C,5,3861,1725,301113.308,2780137.393,地下式消防栓,台北市北投區奇岩里
15301,3861C,6,3861,2045,300902.551,2780242.527,地下式消防栓,台北市北投區奇岩里
15302,3861C,7,3861,2950,300869.505,2780308.433,地下式消防栓,台北市北投區奇岩里
15303,3861C,8,3861,3731,301176.277,2780262.516,地下式消防栓,台北市北投區奇岩里
15304,3861C,9,3861,2935,300892.092,2780317.07,地下式消防栓,台北市北投區奇岩里
15305,3960D,1,3960,5,301643.607,2779822.813,地下式消防栓,台北市北投區奇岩里
15306,3960D,2,3960,73,301603.632,2779982.51,地下式消防栓,台北市北投區奇岩里
15307,3960D,85,3960,161,301714.293,2779907.09,地下式消防栓,台北市北投區奇岩里
15308,3759A,20,3759,2313,300763.593,2779349.955,地下式消防栓,台北市北投區東華里
15309,3759A,4,3759,4815,300718.546,2779440.798,地上式消防栓,台北市北投區東華里
15310,3759A,6,3759,1135,300707.83,2779389.035,地下式消防栓,台北市北投區東華里
15311,3859A,1,3859,5369,301552.014,2779218.13,地下式消防栓,台北市北投區東華里
15312,3859A,12,3859,3291,301331.803,2779352.238,地下式消防栓,台北市北投區東華里
15313,3859A,15,3859,8126,301443.731,2779315.506,地下式消防栓,台北市北投區東華里
15314,3859A,16,3859,9625,301378.927,2779277.553,地下式消防栓,台北市北投區東華里
15315,3859A,18,3859,520,301301.938,2779310.46,地下式消防栓,台北市北投區東華里
15316,3859A,19,3859,7378,301436.594,2779219.1,地下式消防栓,台北市北投區東華里
15317,3859A,2,3859,8618,301316.515,2779286.914,地下式消防栓,台北市北投區東華里
15318,3859A,20,3859,8115,301473.804,2779244.408,地下式消防栓,台北市北投區東華里
15319,3859A,24,3859,7109,301410.32,2779211.72,地下式消防栓,台北市北投區東華里
15320,3859A,25,3859,4279,301489.081,2779353.692,地下式消防栓,台北市北投區東華里
15321,3859A,26,3859,4611,301477.954,2779394.622,地下式消防栓,台北市北投區東華里
15322,3859A,27,3859,1503,301326.129,2779333.724,地下式消防栓,台北市北投區東華里
15323,3859A,28,3859,4184,301592.373,2779339.793,地下式消防栓,台北市北投區東華里
15324,3859A,3,3859,2724,301255.074,2779315.763,地下式消防栓,台北市北投區東華里
15325,3859A,30,3859,3090,301262.571,2779241.896,地下式消防栓,台北市北投區東華里
15326,3859A,31,3859,6717,301491.943,2779282.486,地下式消防栓,台北市北投區東華里
15327,3859A,32,3859,6606,301390.091,2779327.966,地下式消防栓,台北市北投區東華里
15328,3859A,4,3859,5564,301429.618,2779355.607,地下式消防栓,台北市北投區東華里
15329,3859A,7,3859,5600,301540.401,2779318.37,地下式消防栓,台北市北投區東華里
15330,3859A,8,3859,725,301331.615,2779229.111,地下式消防栓,台北市北投區東華里
15331,3859A,9,3859,4262,301329.869,2779277.419,地下式消防栓,台北市北投區東華里
15332,3859B,16,3859,8911,301485.896,2779197.689,地下式消防栓,台北市北投區東華里
15333,3859B,19,3859,1534,301572.17,2779164.555,地下式消防栓,台北市北投區東華里
15334,3859D,101,3859,12646,301055.365,2779285.88,地下式消防栓,台北市北投區東華里
15335,3859D,11,3859,7064,301055.34,2779320.188,地下式消防栓,台北市北投區東華里
15336,3859D,12,3859,3236,301177.586,2779260.555,地下式消防栓,台北市北投區東華里
15337,3859D,15,3859,1215,300898.601,2779374.463,地下式消防栓,台北市北投區東華里
15338,3859D,17,3859,4,300960.526,2779388.246,地下式消防栓,台北市北投區東華里
15339,3859D,18,3859,10053,301005.443,2779365.165,地下式消防栓,台北市北投區東華里
15340,3859D,2,3859,10133,300865.789,2779322.105,地下式消防栓,台北市北投區東華里
15341,3859D,3,3859,1332,300951.712,2779342.711,地下式消防栓,台北市北投區東華里
15342,3859D,5,3859,5197,301075.388,2779345.06,地下式消防栓,台北市北投區東華里
